id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
6745000,550000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1400,,,,267.0,1501.0,4.0,3.0,USA_INSTALLED,0,1,1,100.0,1,1000.0,0,1,AS_NEW,330.0,D,FUELOIL,1,850.0
29225000,235000.0,APARTMENT,GROUND_FLOOR,Wallonia,Walloon Brabant,Nivelles,1480,,,2012.0,80.0,,2.0,1.0,HYPER_EQUIPPED,0,0,1,17.0,1,40.0,0,1,AS_NEW,112.0,B,GAS,1,
17649000,500000.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8554,50.7517169,3.3695507,,138.0,597.0,3.0,3.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,0,MISSING,0.0,MISSING,MISSING,1,
60945000,615781.0,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9150,,,,208.0,522.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,1,
26232000,124900.0,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7700,50.7446565,3.2127666,,147.0,0.0,,3.0,MISSING,0,1,0,0.0,0,0.0,0,1,AS_NEW,717.0,G,GAS,1,976.0
42603000,339000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6373769,5.5709067,2022.0,118.0,,,2.0,NOT_INSTALLED,0,0,1,6.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
24642000,149000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,,,1930.0,100.0,50.0,2.0,3.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,270.0,C,GAS,1,302.0
37120000,179000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5070,50.394413,4.6923674,,106.0,,,2.0,SEMI_EQUIPPED,0,0,1,,0,0.0,0,1,MISSING,229.0,C,FUELOIL,1,
10317000,642500.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,51.3161025,3.3038334,,180.0,180.0,3.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
38215000,256500.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3099587,3.1295442,,67.0,,,1.0,MISSING,0,0,1,,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
41429000,350000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,50.8815421,4.504648,1874.0,162.0,120.0,3.0,4.0,HYPER_EQUIPPED,0,0,1,70.0,0,0.0,0,1,GOOD,298.0,C,GAS,1,617.0
57407000,328365.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9255,51.0099192,4.1969484,2023.0,82.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,25.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
3472000,275000.0,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7380,50.4067991,3.6823353,,196.0,0.0,4.0,3.0,SEMI_EQUIPPED,0,0,1,40.0,0,0.0,0,0,GOOD,262.0,D,FUELOIL,0,8529.0
27829000,649000.0,APARTMENT,PENTHOUSE,Flanders,Antwerp,Antwerp,2018,51.2034146,4.4269085,,,,3.0,1.0,INSTALLED,0,0,1,257.0,0,0.0,0,1,GOOD,,MISSING,MISSING,0,
34089000,249000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2500,51.1364386,4.5728352,2002.0,75.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,137.0,B,GAS,1,1008.0
53589000,330000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.8137059,4.3477904,,82.0,,2.0,2.0,HYPER_EQUIPPED,0,0,1,1.0,0,0.0,0,1,JUST_RENOVATED,,MISSING,GAS,1,
77308000,175000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0545057,3.7016501,,44.0,,,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,171.0,B,GAS,1,
50335000,469500.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2270,51.1415071,4.7554977,2023.0,231.0,194.0,2.0,3.0,INSTALLED,0,1,1,,1,,0,0,AS_NEW,,MISSING,MISSING,1,
19428000,790000.0,HOUSE,OTHER_PROPERTY,Flanders,West Flanders,Kortrijk,8570,50.8225978,3.4906056,2014.0,280.0,6522.0,4.0,4.0,INSTALLED,0,1,1,,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,866.0
60950000,165000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5100,50.4589869,4.8702582,,70.0,,2.0,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,0,GOOD,510.0,F,GAS,0,552.0
